Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Teams Payments and Refunds,Chrome 135.0.7049.84,,,10-04-2025 23:43:07,10-04-2025 23:45:34,"2m - 26,616s",PASSED
,,,,,,,
"Test Cases/Payments for teams (CARD, ACH, CHECK)",Chrome 135.0.7049.84,,"refund, teams",10-04-2025 23:43:07,10-04-2025 23:43:58,"51,197s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.84,,,10-04-2025 23:43:07,10-04-2025 23:43:12,"4,495s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.84,,,10-04-2025 23:43:12,10-04-2025 23:43:14,"2,569s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""coachjon@trinityvolleyball.com"")",Chrome 135.0.7049.84,,,10-04-2025 23:43:14,10-04-2025 23:43:15,"0,749s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 135.0.7049.84,,,10-04-2025 23:43:15,10-04-2025 23:43:15,"0,309s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.84,,,10-04-2025 23:43:15,10-04-2025 23:43:16,"0,290s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Enter Events""))",Chrome 135.0.7049.84,,,10-04-2025 23:43:16,10-04-2025 23:43:17,"1,353s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Manage Teams""))",Chrome 135.0.7049.84,,,10-04-2025 23:43:17,10-04-2025 23:43:18,"0,708s",PASSED
