Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 135.0.7049.95,,,17-04-2025 19:50:00,17-04-2025 19:54:12,"4m - 12,496s",PASSED
,,,,,,,
"Test Cases/Club/CREATE account, club, team, payment",Chrome 135.0.7049.95,,,17-04-2025 19:50:00,17-04-2025 19:51:10,"1m - 9,679s",PASSED
counter = Math.random() * 100000,Chrome 135.0.7049.95,,,17-04-2025 19:50:00,17-04-2025 19:50:00,"0,027s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 135.0.7049.95,,,17-04-2025 19:50:00,17-04-2025 19:50:00,"0,004s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:00,17-04-2025 19:50:05,"4,764s",PASSED
maximizeWindow(),Chrome 135.0.7049.95,,,17-04-2025 19:50:05,17-04-2025 19:50:05,"0,053s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:05,17-04-2025 19:50:08,"2,910s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:08,17-04-2025 19:50:09,"0,461s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:09,17-04-2025 19:50:10,"1,085s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:10,17-04-2025 19:50:10,"0,515s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.95,,,17-04-2025 19:50:10,17-04-2025 19:50:11,"0,547s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.95,,,17-04-2025 19:50:11,17-04-2025 19:50:11,"0,303s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password_confirmation""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.95,,,17-04-2025 19:50:11,17-04-2025 19:50:11,"0,281s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_1_phone_mob""), ""(855) 555-5555"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:11,17-04-2025 19:50:12,"0,516s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Will only be used to resolve account _8e33be""), ""12345"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:12,17-04-2025 19:50:12,"0,507s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Spectator_clubDirector""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:12,17-04-2025 19:50:13,"0,276s",PASSED
delay(1),Chrome 135.0.7049.95,,,17-04-2025 19:50:13,17-04-2025 19:50:14,"1,033s",PASSED
"click(findTestObject(""Create account/Page_SportWrench - The Home of Sporting Events/button_Sign Up""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:14,17-04-2025 19:50:14,"0,285s",PASSED
"click(findTestObject(""Create account/Page_SportWrench - The Home of Sporting Events/button_Sign Up""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:14,17-04-2025 19:50:14,"0,488s",PASSED
delay(2),Chrome 135.0.7049.95,,,17-04-2025 19:50:14,17-04-2025 19:50:16,"2,015s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/h2_Successfully registered""), 0)",Chrome 135.0.7049.95,,,17-04-2025 19:50:16,17-04-2025 19:50:17,"0,242s",PASSED
"newTab("""")",Chrome 135.0.7049.95,,,17-04-2025 19:50:17,17-04-2025 19:50:17,"0,062s",PASSED
"navigateToUrl(""https://dev.swstage.com/mail"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:17,17-04-2025 19:50:17,"0,564s",PASSED
refresh(),Chrome 135.0.7049.95,,,17-04-2025 19:50:17,17-04-2025 19:50:17,"0,204s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_/a_962190""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:17,17-04-2025 19:50:19,"1,105s",PASSED
"doubleClick(findTestObject(""Object Repository/Create account/Page_SportWrench/a_Activate Account""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:19,17-04-2025 19:50:19,"0,523s",PASSED
delay(2),Chrome 135.0.7049.95,,,17-04-2025 19:50:19,17-04-2025 19:50:21,"2,004s",PASSED
closeBrowser(),Chrome 135.0.7049.95,,,17-04-2025 19:50:21,17-04-2025 19:50:21,"0,142s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:21,17-04-2025 19:50:25,"4,022s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:25,17-04-2025 19:50:28,"2,630s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.95,,,17-04-2025 19:50:28,17-04-2025 19:50:29,"0,738s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.95,,,17-04-2025 19:50:29,17-04-2025 19:50:29,"0,277s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:29,17-04-2025 19:50:29,"0,285s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/a_Enter Club Info""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:29,17-04-2025 19:50:33,"3,842s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Club Name_club_name""), ""New Test Club for autotests"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:33,17-04-2025 19:50:35,"1,472s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Short Club Name_team_prefix""), ""cfa"")",Chrome 135.0.7049.95,,,17-04-2025 19:50:35,17-04-2025 19:50:35,"0,508s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Indoor_sport_variations""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:35,17-04-2025 19:50:35,"0,282s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Doubles_sport_variations""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:35,17-04-2025 19:50:36,"0,268s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Female_team_genders""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:36,17-04-2025 19:50:36,"0,270s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Male_team_genders""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:36,17-04-2025 19:50:36,"0,263s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Coed_team_genders""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:36,17-04-2025 19:50:36,"0,267s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_JVA_sanctioned_by""))",Chrome 135.0.7049.95,,,17-04-2025 19:50:36,17-04-2025 19:50:37,"0,264s",PASSED
