Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 136.0.7103.114,,,29-05-2025 00:31:32,29-05-2025 00:36:02,"4m - 30,462s",PASSED
,,,,,,,
"Test Cases/111Club/CREATE account, club, team, payment",Chrome 136.0.7103.114,,,29-05-2025 00:31:32,29-05-2025 00:32:43,"1m - 11,274s",PASSED
counter = Math.random() * 100000,Chrome 136.0.7103.114,,,29-05-2025 00:31:32,29-05-2025 00:31:32,"0,026s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 136.0.7103.114,,,29-05-2025 00:31:32,29-05-2025 00:31:32,"0,005s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 136.0.7103.114,,,29-05-2025 00:31:32,29-05-2025 00:31:37,"4,451s",PASSED
maximizeWindow(),Chrome 136.0.7103.114,,,29-05-2025 00:31:37,29-05-2025 00:31:37,"0,053s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.114,,,29-05-2025 00:31:37,29-05-2025 00:31:39,"2,794s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 136.0.7103.114,,,29-05-2025 00:31:39,29-05-2025 00:31:40,"0,472s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 136.0.7103.114,,,29-05-2025 00:31:40,29-05-2025 00:31:41,"1,095s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 136.0.7103.114,,,29-05-2025 00:31:41,29-05-2025 00:31:42,"0,512s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 136.0.7103.114,,,29-05-2025 00:31:42,29-05-2025 00:31:42,"0,532s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 136.0.7103.114,,,29-05-2025 00:31:42,29-05-2025 00:31:42,"0,301s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password_confirmation""), ""SFTQUhjBfIY="")",Chrome 136.0.7103.114,,,29-05-2025 00:31:42,29-05-2025 00:31:43,"0,282s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_1_phone_mob""), ""(855) 555-5555"")",Chrome 136.0.7103.114,,,29-05-2025 00:31:43,29-05-2025 00:31:43,"0,518s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Will only be used to resolve account _8e33be""), ""12345"")",Chrome 136.0.7103.114,,,29-05-2025 00:31:43,29-05-2025 00:31:44,"0,503s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Spectator_clubDirector""))",Chrome 136.0.7103.114,,,29-05-2025 00:31:44,29-05-2025 00:31:44,"0,266s",PASSED
delay(1),Chrome 136.0.7103.114,,,29-05-2025 00:31:44,29-05-2025 00:31:45,"1,033s",PASSED
"click(findTestObject(""Create account/Page_SportWrench - The Home of Sporting Events/button_Sign Up""))",Chrome 136.0.7103.114,,,29-05-2025 00:31:45,29-05-2025 00:31:45,"0,298s",PASSED
delay(2),Chrome 136.0.7103.114,,,29-05-2025 00:31:45,29-05-2025 00:31:47,"2,014s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/h2_Successfully registered""), 0)",Chrome 136.0.7103.114,,,29-05-2025 00:31:47,29-05-2025 00:31:48,"0,243s",PASSED
"newTab("""")",Chrome 136.0.7103.114,,,29-05-2025 00:31:48,29-05-2025 00:31:48,"0,059s",PASSED
"navigateToUrl(""https://dev.swstage.com/mail"")",Chrome 136.0.7103.114,,,29-05-2025 00:31:48,29-05-2025 00:31:48,"0,790s",PASSED
refresh(),Chrome 136.0.7103.114,,,29-05-2025 00:31:48,29-05-2025 00:31:49,"0,314s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_/a_962190""))",Chrome 136.0.7103.114,,,29-05-2025 00:31:49,29-05-2025 00:31:49,"0,776s",PASSED
"doubleClick(findTestObject(""Object Repository/Create account/Page_SportWrench/a_Activate Account""))",Chrome 136.0.7103.114,,,29-05-2025 00:31:49,29-05-2025 00:31:50,"0,534s",PASSED
delay(2),Chrome 136.0.7103.114,,,29-05-2025 00:31:50,29-05-2025 00:31:52,"2,008s",PASSED
closeBrowser(),Chrome 136.0.7103.114,,,29-05-2025 00:31:52,29-05-2025 00:31:52,"0,142s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 136.0.7103.114,,,29-05-2025 00:31:52,29-05-2025 00:31:56,"3,388s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.114,,,29-05-2025 00:31:56,29-05-2025 00:31:58,"2,248s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 136.0.7103.114,,,29-05-2025 00:31:58,29-05-2025 00:31:59,"0,741s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 136.0.7103.114,,,29-05-2025 00:31:59,29-05-2025 00:31:59,"0,283s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 136.0.7103.114,,,29-05-2025 00:31:59,29-05-2025 00:31:59,"0,280s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/a_Enter Club Info""))",Chrome 136.0.7103.114,,,29-05-2025 00:31:59,29-05-2025 00:32:04,"4,615s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Club Name_club_name""), ""New Test Club for autotests"")",Chrome 136.0.7103.114,,,29-05-2025 00:32:04,29-05-2025 00:32:05,"0,937s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Short Club Name_team_prefix""), ""cfa"")",Chrome 136.0.7103.114,,,29-05-2025 00:32:05,29-05-2025 00:32:05,"0,500s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Indoor_sport_variations""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:05,29-05-2025 00:32:05,"0,280s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Doubles_sport_variations""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:05,29-05-2025 00:32:06,"0,278s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Female_team_genders""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:06,29-05-2025 00:32:06,"0,270s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Male_team_genders""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:06,29-05-2025 00:32:06,"0,278s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Coed_team_genders""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:06,29-05-2025 00:32:07,"0,262s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_JVA_sanctioned_by""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:07,29-05-2025 00:32:07,"0,263s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Address_address""), ""101 North Atlantic Avenue"")",Chrome 136.0.7103.114,,,29-05-2025 00:32:07,29-05-2025 00:32:07,"0,508s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_City_city""), ""Daytona Beach"")",Chrome 136.0.7103.114,,,29-05-2025 00:32:07,29-05-2025 00:32:08,"0,612s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/select_Select.AlabamaAlaskaArizonaArkansasC_7e0971""), ""string:FL"", true)",Chrome 136.0.7103.114,,,29-05-2025 00:32:08,29-05-2025 00:32:09,"1,265s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_ZIP_zip""), ""32218"")",Chrome 136.0.7103.114,,,29-05-2025 00:32:09,29-05-2025 00:32:10,"0,490s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Administrative Email_administrative_email""), ""fdredv@gmail.com"")",Chrome 136.0.7103.114,,,29-05-2025 00:32:10,29-05-2025 00:32:10,"0,505s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Female_director_gender""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:10,29-05-2025 00:32:10,"0,281s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/span_Birthdate_glyphicon glyphicon-calendar""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:10,29-05-2025 00:32:11,"0,286s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/button_Birthdate_btn btn-default btn-sm pul_bd3ef5""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:11,29-05-2025 00:32:11,"0,549s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/button_2001""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:11,29-05-2025 00:32:12,"0,482s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/button_January""))",Chrome 136.0.7103.114,,,29-05-2025 00:32:12,29-05-2025 00:32:12,"0,518s",PASSED
