Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ticket Refunds,Chrome 136.0.7103.114,,,27-05-2025 22:45:42,27-05-2025 22:48:41,"2m - 58,982s",PASSED
,,,,,,,
Test Cases/111Ticket refund/Ticket Payment for refund,Chrome 136.0.7103.114,,,27-05-2025 22:45:42,27-05-2025 22:46:39,"56,828s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 136.0.7103.114,,,27-05-2025 22:45:42,27-05-2025 22:45:47,"5,334s",PASSED
"navigateToUrl(""http://USAV:demo@tickets-dev.swstage.com/"")",Chrome 136.0.7103.114,,,27-05-2025 22:45:47,27-05-2025 22:45:49,"1,765s",PASSED
maximizeWindow(),Chrome 136.0.7103.114,,,27-05-2025 22:45:49,27-05-2025 22:45:49,"0,120s",PASSED
"setText(findTestObject(""Object Repository/Ticket purchase/Page_SW  Tickets/input_Available Events_form-control ng-pris_aaf354""), ""[AUTOTESTS] Tickets refunds (do not touch!)"")",Chrome 136.0.7103.114,,,27-05-2025 22:45:49,27-05-2025 22:45:50,"1,036s",PASSED
"click(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/Page_SW  Tickets/b_AUTOTESTS Tickets refunds (do not touch)""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:50,27-05-2025 22:45:52,"2,331s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_None""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:52,27-05-2025 22:45:53,"0,832s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_1""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:53,27-05-2025 22:45:54,"0,291s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_Purchaser Info_1""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:54,27-05-2025 22:45:54,"0,512s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_I Agree""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:54,27-05-2025 22:45:55,"0,492s",PASSED
"setText(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/input__purchaserFirst""), ""Tara"")",Chrome 136.0.7103.114,,,27-05-2025 22:45:55,27-05-2025 22:45:55,"0,763s",PASSED
"setText(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/input__purchaserLast""), ""Charles"")",Chrome 136.0.7103.114,,,27-05-2025 22:45:55,27-05-2025 22:45:56,"0,865s",PASSED
"setText(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/input__purchaserEmail""), ""aaaa@gmail.com"")",Chrome 136.0.7103.114,,,27-05-2025 22:45:56,27-05-2025 22:45:57,"0,577s",PASSED
"executeJavaScript(""document.getElementById('purchaserPhone').focus(); document.execCommand('insertText', false, '(111) 111-1111');"", null)",Chrome 136.0.7103.114,,,27-05-2025 22:45:57,27-05-2025 22:45:57,"0,033s",PASSED
"setText(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/input__purchaserZipCode""), ""11949"")",Chrome 136.0.7103.114,,,27-05-2025 22:45:57,27-05-2025 22:45:57,"0,530s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_Daily Passes""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:57,27-05-2025 22:45:58,"0,285s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_I Agree""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:58,27-05-2025 22:45:58,"0,479s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_Summary""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:58,27-05-2025 22:45:58,"0,282s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_Payment""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:58,27-05-2025 22:45:59,"0,494s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_Card information""))",Chrome 136.0.7103.114,,,27-05-2025 22:45:59,27-05-2025 22:46:00,"0,701s",PASSED
"setText(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/input_Number_cardnumber""), ""4242424242424242"")",Chrome 136.0.7103.114,,,27-05-2025 22:46:00,27-05-2025 22:46:01,"0,946s",PASSED
"setText(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/input_Number_exp-date""), ""12 / 25"")",Chrome 136.0.7103.114,,,27-05-2025 22:46:01,27-05-2025 22:46:01,"0,349s",PASSED
"setText(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/input_Number_cvc""), ""454"")",Chrome 136.0.7103.114,,,27-05-2025 22:46:01,27-05-2025 22:46:01,"0,328s",PASSED
"click(findTestObject(""Object Repository/Ticket payment 1111111111111/Page_Tickets/div_omplete Purchase""))",Chrome 136.0.7103.114,,,27-05-2025 22:46:01,27-05-2025 22:46:01,"0,277s",PASSED
"click(findTestObject(""Page_Tickets/div_Buy Anyway""), OPTIONAL)",Chrome 136.0.7103.114,,,27-05-2025 22:46:01,27-05-2025 22:46:03,"1,829s",PASSED
"click(findTestObject(""Page_Tickets/div_Confirm Duplicate Purchase""), OPTIONAL)",Chrome 136.0.7103.114,,,27-05-2025 22:46:03,27-05-2025 22:46:35,"31,254s",PASSED
"verifyElementPresent(findTestObject(""Additional data for ticket puchase/Page_Tickets/div_Successful Payment""), 0)",Chrome 136.0.7103.114,,,27-05-2025 22:46:35,27-05-2025 22:46:35,"0,261s",PASSED
"verifyElementPresent(findTestObject(""Additional data for ticket puchase/Page_Tickets/div_1 Daily Passes to 123Test Event""), 0)",Chrome 136.0.7103.114,,,27-05-2025 22:46:35,27-05-2025 22:46:35,"0,241s",PASSED
"verifyElementPresent(findTestObject(""Additional data for ticket puchase/Page_Tickets/div_Payment of 10.00 was successful. A link_c703ef""), 0)",Chrome 136.0.7103.114,,,27-05-2025 22:46:35,27-05-2025 22:46:35,"0,235s",PASSED
delay(3),Chrome 136.0.7103.114,,,27-05-2025 22:46:35,27-05-2025 22:46:38,"3,031s",PASSED
closeBrowser(),Chrome 136.0.7103.114,,,27-05-2025 22:46:38,27-05-2025 22:46:39,"0,158s",PASSED
,,,,,,,
Test Cases/111Ticket refund/Partial Ticket Refund,Chrome 136.0.7103.114,,,27-05-2025 22:46:39,27-05-2025 22:47:17,"38,639s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/ "")",Chrome 136.0.7103.114,,,27-05-2025 22:46:39,27-05-2025 22:46:43,"4,470s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.114,,,27-05-2025 22:46:43,27-05-2025 22:46:46,"2,570s",PASSED
maximizeWindow(),Chrome 136.0.7103.114,,,27-05-2025 22:46:46,27-05-2025 22:46:46,"0,047s",PASSED
"setText(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dcgfcgchfhgvhv@gmail.com"")",Chrome 136.0.7103.114,,,27-05-2025 22:46:46,27-05-2025 22:46:46,"0,623s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 136.0.7103.114,,,27-05-2025 22:46:46,27-05-2025 22:46:47,"0,297s",PASSED
"click(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 136.0.7103.114,,,27-05-2025 22:46:47,27-05-2025 22:46:47,"0,280s",PASSED
"setText(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/input_Other Events_searchbox""), ""[AUTOTESTS] Tickets refunds (do not touch!)"")",Chrome 136.0.7103.114,,,27-05-2025 22:46:47,27-05-2025 22:46:54,"7,195s",PASSED
"click(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/a_AUTOTESTS Tickets refunds (do not touch)""))",Chrome 136.0.7103.114,,,27-05-2025 22:46:54,27-05-2025 22:46:55,"0,476s",PASSED
"click(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/a_Tickets""))",Chrome 136.0.7103.114,,,27-05-2025 22:46:55,27-05-2025 22:46:55,"0,680s",PASSED
"click(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/a_Payments List""))",Chrome 136.0.7103.114,,,27-05-2025 22:46:55,27-05-2025 22:46:55,"0,268s",PASSED
"click(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/td_11949""))",Chrome 136.0.7103.114,,,27-05-2025 22:46:55,27-05-2025 22:46:57,"1,516s",PASSED
"click(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/button_Refund""))",Chrome 136.0.7103.114,,,27-05-2025 22:46:57,27-05-2025 22:46:58,"0,757s",PASSED
"enhancedClick(findTestObject(""Object Repository/Partial Ticket Refund/Page_SportWrench - The Home of Sporting Events/a_Partial Refund""))",Chrome 136.0.7103.114,,,27-05-2025 22:46:58,27-05-2025 22:46:58,"0,292s",PASSED
