Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 136.0.7103.93,,,19-05-2025 22:48:29,19-05-2025 22:51:54,"3m - 25,410s",PASSED
,,,,,,,
Test Cases/111Club/Upload XLS with members,Chrome 136.0.7103.93,,club,19-05-2025 22:48:29,19-05-2025 22:49:01,"31,406s",PASSED
"DATA BINDING - {""(Default) file"":""C:\\\\file for autotest\\\\SportWrench Foreign Team Roster Import(6).xlsx""}",,,,,,,
"openBrowser(""http://USAV:demo@dev.swstage.com/ "")",Chrome 136.0.7103.93,,,19-05-2025 22:48:29,19-05-2025 22:48:36,"7,103s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.93,,,19-05-2025 22:48:36,19-05-2025 22:48:39,"2,572s",PASSED
maximizeWindow(),Chrome 136.0.7103.93,,,19-05-2025 22:48:39,19-05-2025 22:48:39,"0,048s",PASSED
"setText(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/input_Log In_email (1)""), ""71856test_email_for_club@gmail.com"")",Chrome 136.0.7103.93,,,19-05-2025 22:48:39,19-05-2025 22:48:40,"0,709s",PASSED
"setEncryptedText(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/input_false_password (1)""), ""SFTQUhjBfIY="")",Chrome 136.0.7103.93,,,19-05-2025 22:48:40,19-05-2025 22:48:40,"0,299s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/button_Log In (1)""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:40,19-05-2025 22:48:40,"0,283s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/a_Athletes (1)""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:40,19-05-2025 22:48:46,"5,584s",PASSED
delay(1),Chrome 136.0.7103.93,,,19-05-2025 22:48:46,19-05-2025 22:48:47,"1,031s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/input_No current season teams found_pull-le_c33dfe (1)""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:47,19-05-2025 22:48:47,"0,483s",PASSED
delay(1),Chrome 136.0.7103.93,,,19-05-2025 22:48:47,19-05-2025 22:48:48,"1,002s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/button_Remove from teams""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:48,19-05-2025 22:48:49,"0,269s",PASSED
delay(1),Chrome 136.0.7103.93,,,19-05-2025 22:48:49,19-05-2025 22:48:50,"1,016s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/a_Staff (1)""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:50,19-05-2025 22:48:51,"0,836s",PASSED
delay(1),Chrome 136.0.7103.93,,,19-05-2025 22:48:51,19-05-2025 22:48:52,"1,017s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/input_No current season teams found_ng-pris_4ffcfd""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:52,19-05-2025 22:48:52,"0,273s",PASSED
delay(1),Chrome 136.0.7103.93,,,19-05-2025 22:48:52,19-05-2025 22:48:53,"1,009s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/button_Remove from teams_1""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:53,19-05-2025 22:48:53,"0,274s",PASSED
delay(1),Chrome 136.0.7103.93,,,19-05-2025 22:48:53,19-05-2025 22:48:54,"1,013s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/a_Athletes (1)""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:54,19-05-2025 22:48:54,"0,314s",PASSED
delay(1),Chrome 136.0.7103.93,,,19-05-2025 22:48:54,19-05-2025 22:48:56,"1,018s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/a_XLSX Import (1)""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:56,19-05-2025 22:48:56,"0,504s",PASSED
"uploadFile(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/input_here_roster-list (1)""), file)",Chrome 136.0.7103.93,,,19-05-2025 22:48:56,19-05-2025 22:48:56,"0,473s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/button_Import (1)""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:56,19-05-2025 22:48:57,"0,271s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/td_cfa 18 10""), 0)",Chrome 136.0.7103.93,,,19-05-2025 22:48:57,19-05-2025 22:48:59,"1,774s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/td_cfa 18 10_1_2""), 0)",Chrome 136.0.7103.93,,,19-05-2025 22:48:59,19-05-2025 22:48:59,"0,239s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/td_cfa 18 10_1""), 0)",Chrome 136.0.7103.93,,,19-05-2025 22:48:59,19-05-2025 22:48:59,"0,238s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/a_Staff (1)""))",Chrome 136.0.7103.93,,,19-05-2025 22:48:59,19-05-2025 22:48:59,"0,286s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/span_G185007710XX_1_2""), 0)",Chrome 136.0.7103.93,,,19-05-2025 22:48:59,19-05-2025 22:49:00,"0,646s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/span_G185007710XX_1""), 0)",Chrome 136.0.7103.93,,,19-05-2025 22:49:00,19-05-2025 22:49:00,"0,241s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/span_G185007710XX""), 0)",Chrome 136.0.7103.93,,,19-05-2025 22:49:00,19-05-2025 22:49:00,"0,234s",PASSED
closeBrowser(),Chrome 136.0.7103.93,,,19-05-2025 22:49:00,19-05-2025 22:49:01,"0,131s",PASSED
,,,,,,,
Test Cases/111Club/Enter and remove members from team,Chrome 136.0.7103.93,,club,19-05-2025 22:49:01,19-05-2025 22:49:44,"43,475s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/ "")",Chrome 136.0.7103.93,,,19-05-2025 22:49:01,19-05-2025 22:49:04,"3,295s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.93,,,19-05-2025 22:49:04,19-05-2025 22:49:07,"3,074s",PASSED
