Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Full and partial REFUNDS for teams (CARD, ACH, CHECK)",Chrome 135.0.7049.96,,,21-04-2025 23:34:55,21-04-2025 23:39:49,"4m - 53,891s",PASSED
,,,,,,,
"Test Cases/111Team payments/Payments for teams (CARD, ACH, CHECK)",Chrome 135.0.7049.96,,"refund, teams",21-04-2025 23:34:56,21-04-2025 23:35:57,"1m - 0,971s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.96,,,21-04-2025 23:34:56,21-04-2025 23:35:00,"4,356s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.96,,,21-04-2025 23:35:00,21-04-2025 23:35:02,"2,359s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""coachjon@trinityvolleyball.com"")",Chrome 135.0.7049.96,,,21-04-2025 23:35:02,21-04-2025 23:35:04,"1,151s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 135.0.7049.96,,,21-04-2025 23:35:04,21-04-2025 23:35:04,"0,307s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:04,21-04-2025 23:35:04,"0,294s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Enter Events""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:04,21-04-2025 23:35:08,"3,579s",PASSED
"setText(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/input_Invoices_searchbox""), ""ULTIMATE TEAMS REFUND"")",Chrome 135.0.7049.96,,,21-04-2025 23:35:08,21-04-2025 23:35:09,"0,939s",PASSED
delay(2),Chrome 135.0.7049.96,,,21-04-2025 23:35:09,21-04-2025 23:35:11,"2,033s",PASSED
"click(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/span_ULTIMATE TEAMS REFUND""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:11,21-04-2025 23:35:11,"0,308s",PASSED
delay(2),Chrome 135.0.7049.96,,,21-04-2025 23:35:11,21-04-2025 23:35:13,"2,009s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Manage Teams""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:13,21-04-2025 23:35:13,"0,297s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:13,21-04-2025 23:35:16,"2,179s",PASSED
delay(2),Chrome 135.0.7049.96,,,21-04-2025 23:35:16,21-04-2025 23:35:18,"2,014s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Payment history_ng-pristine ng-untouc_97ddf2""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:18,21-04-2025 23:35:18,"0,353s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_To Pay_ng-pristine ng-untouched ng-va_e7e142""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:18,21-04-2025 23:35:18,"0,542s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:18,21-04-2025 23:35:19,"0,504s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:19,21-04-2025 23:35:19,"0,296s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1_2""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:19,21-04-2025 23:35:20,"0,299s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1_2_3""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:20,21-04-2025 23:35:20,"0,296s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/div_Proceed to payment""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:20,21-04-2025 23:35:20,"0,329s",PASSED
delay(2),Chrome 135.0.7049.96,,,21-04-2025 23:35:20,21-04-2025 23:35:22,"2,007s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Card number_number""), ""4242 4242 4242 4242"")",Chrome 135.0.7049.96,,,21-04-2025 23:35:22,21-04-2025 23:35:23,"0,710s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_MM  YY_expiry""), ""12 / 26"")",Chrome 135.0.7049.96,,,21-04-2025 23:35:23,21-04-2025 23:35:24,"0,674s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Security code_cvc""), ""345"")",Chrome 135.0.7049.96,,,21-04-2025 23:35:24,21-04-2025 23:35:24,"0,580s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay 5,000.00""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:24,21-04-2025 23:35:24,"0,316s",PASSED
delay(5),Chrome 135.0.7049.96,,,21-04-2025 23:35:24,21-04-2025 23:35:30,"5,015s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_Your Payment of 5,000.00 succeeded""), 1)",Chrome 135.0.7049.96,,,21-04-2025 23:35:30,21-04-2025 23:35:30,"0,254s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:30,21-04-2025 23:35:33,"3,142s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay""))",Chrome 135.0.7049.96,,,21-04-2025 23:35:33,21-04-2025 23:35:34,"0,851s",PASSED
