Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 135.0.7049.96,,,21-04-2025 23:17:17,21-04-2025 23:22:35,"5m - 18,652s",PASSED
,,,,,,,
"Test Cases/111Club/CREATE account, club, team, payment",Chrome 135.0.7049.96,,,21-04-2025 23:18:26,21-04-2025 23:19:33,"1m - 7,133s",PASSED
counter = Math.random() * 100000,Chrome 135.0.7049.96,,,21-04-2025 23:18:26,21-04-2025 23:18:26,"0,000s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 135.0.7049.96,,,21-04-2025 23:18:26,21-04-2025 23:18:26,"0,000s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:26,21-04-2025 23:18:30,"3,766s",PASSED
maximizeWindow(),Chrome 135.0.7049.96,,,21-04-2025 23:18:30,21-04-2025 23:18:30,"0,032s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:30,21-04-2025 23:18:32,"2,529s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 135.0.7049.96,,,21-04-2025 23:18:32,21-04-2025 23:18:33,"0,470s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:33,21-04-2025 23:18:34,"1,032s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:34,21-04-2025 23:18:35,"0,591s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.96,,,21-04-2025 23:18:35,21-04-2025 23:18:35,"0,517s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.96,,,21-04-2025 23:18:35,21-04-2025 23:18:35,"0,269s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password_confirmation""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.96,,,21-04-2025 23:18:35,21-04-2025 23:18:36,"0,274s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_1_phone_mob""), ""(855) 555-5555"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:36,21-04-2025 23:18:36,"0,502s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Will only be used to resolve account _8e33be""), ""12345"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:36,21-04-2025 23:18:37,"0,502s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Spectator_clubDirector""))",Chrome 135.0.7049.96,,,21-04-2025 23:18:37,21-04-2025 23:18:37,"0,272s",PASSED
delay(1),Chrome 135.0.7049.96,,,21-04-2025 23:18:37,21-04-2025 23:18:38,"1,010s",PASSED
"click(findTestObject(""Create account/Page_SportWrench - The Home of Sporting Events/button_Sign Up""))",Chrome 135.0.7049.96,,,21-04-2025 23:18:38,21-04-2025 23:18:38,"0,279s",PASSED
delay(2),Chrome 135.0.7049.96,,,21-04-2025 23:18:38,21-04-2025 23:18:40,"2,005s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/h2_Successfully registered""), 0)",Chrome 135.0.7049.96,,,21-04-2025 23:18:40,21-04-2025 23:18:40,"0,228s",PASSED
"newTab("""")",Chrome 135.0.7049.96,,,21-04-2025 23:18:40,21-04-2025 23:18:40,"0,055s",PASSED
"navigateToUrl(""https://dev.swstage.com/mail"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:40,21-04-2025 23:18:41,"0,198s",PASSED
refresh(),Chrome 135.0.7049.96,,,21-04-2025 23:18:41,21-04-2025 23:18:41,"0,192s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_/a_962190""))",Chrome 135.0.7049.96,,,21-04-2025 23:18:41,21-04-2025 23:18:42,"1,013s",PASSED
"doubleClick(findTestObject(""Object Repository/Create account/Page_SportWrench/a_Activate Account""))",Chrome 135.0.7049.96,,,21-04-2025 23:18:42,21-04-2025 23:18:42,"0,501s",PASSED
delay(2),Chrome 135.0.7049.96,,,21-04-2025 23:18:42,21-04-2025 23:18:44,"2,014s",PASSED
closeBrowser(),Chrome 135.0.7049.96,,,21-04-2025 23:18:44,21-04-2025 23:18:45,"0,126s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:45,21-04-2025 23:18:48,"3,310s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:48,21-04-2025 23:18:50,"2,258s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.96,,,21-04-2025 23:18:50,21-04-2025 23:18:51,"0,725s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.96,,,21-04-2025 23:18:51,21-04-2025 23:18:51,"0,272s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.96,,,21-04-2025 23:18:51,21-04-2025 23:18:51,"0,276s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/a_Enter Club Info""))",Chrome 135.0.7049.96,,,21-04-2025 23:18:51,21-04-2025 23:18:54,"3,128s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Club Name_club_name""), ""New Test Club for autotests"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:54,21-04-2025 23:18:56,"1,031s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Short Club Name_team_prefix""), ""cfa"")",Chrome 135.0.7049.96,,,21-04-2025 23:18:56,21-04-2025 23:18:56,"0,486s",PASSED
