Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 135.0.7049.96,,,18-04-2025 13:33:02,18-04-2025 13:37:10,"4m - 8,082s",PASSED
,,,,,,,
"Test Cases/111Club/CREATE account, club, team, payment",Chrome 135.0.7049.96,,,18-04-2025 13:33:02,18-04-2025 13:34:12,"1m - 9,998s",PASSED
counter = Math.random() * 100000,Chrome 135.0.7049.96,,,18-04-2025 13:33:03,18-04-2025 13:33:03,"0,025s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 135.0.7049.96,,,18-04-2025 13:33:03,18-04-2025 13:33:03,"0,005s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.96,,,18-04-2025 13:33:03,18-04-2025 13:33:08,"4,957s",PASSED
maximizeWindow(),Chrome 135.0.7049.96,,,18-04-2025 13:33:08,18-04-2025 13:33:08,"0,057s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.96,,,18-04-2025 13:33:08,18-04-2025 13:33:13,"5,236s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 135.0.7049.96,,,18-04-2025 13:33:13,18-04-2025 13:33:13,"0,470s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 135.0.7049.96,,,18-04-2025 13:33:13,18-04-2025 13:33:15,"1,053s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 135.0.7049.96,,,18-04-2025 13:33:15,18-04-2025 13:33:15,"0,617s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.96,,,18-04-2025 13:33:15,18-04-2025 13:33:16,"0,549s",PASSED
