Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Team Payment,Chrome 135.0.7049.84,,,12-04-2025 23:23:46,12-04-2025 23:26:10,"2m - 23,912s",PASSED
,,,,,,,
Test Cases/Create an Event For Teams,Chrome 135.0.7049.84,,,12-04-2025 23:23:47,12-04-2025 23:24:43,"56,335s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.84,,,12-04-2025 23:23:47,12-04-2025 23:23:51,"4,496s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.84,,,12-04-2025 23:23:51,12-04-2025 23:23:54,"2,615s",PASSED
maximizeWindow(),Chrome 135.0.7049.84,,,12-04-2025 23:23:54,12-04-2025 23:23:54,"0,070s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dcgfcgchfhgvhv@gmail.com"")",Chrome 135.0.7049.84,,,12-04-2025 23:23:54,12-04-2025 23:23:55,"0,629s",PASSED
"setEncryptedText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 135.0.7049.84,,,12-04-2025 23:23:55,12-04-2025 23:23:55,"0,312s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.84,,,12-04-2025 23:23:55,12-04-2025 23:23:55,"0,293s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/a_New Event""))",Chrome 135.0.7049.84,,,12-04-2025 23:23:55,12-04-2025 23:23:58,"2,560s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/span_Event Details""))",Chrome 135.0.7049.84,,,12-04-2025 23:23:58,12-04-2025 23:23:58,"0,610s",PASSED
