Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Full and partial REFUNDS for teams (CARD, ACH, CHECK)",Chrome 136.0.7103.114,,,27-05-2025 23:04:17,27-05-2025 23:09:46,"5m - 29,041s",PASSED
,,,,,,,
"Test Cases/111Team payments/Payments for teams (CARD, ACH, CHECK)",Chrome 136.0.7103.114,,"refund, teams",27-05-2025 23:04:17,27-05-2025 23:05:19,"1m - 1,608s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 136.0.7103.114,,,27-05-2025 23:04:18,27-05-2025 23:04:22,"4,789s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.114,,,27-05-2025 23:04:22,27-05-2025 23:04:25,"2,566s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""coachjon@trinityvolleyball.com"")",Chrome 136.0.7103.114,,,27-05-2025 23:04:25,27-05-2025 23:04:26,"0,708s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 136.0.7103.114,,,27-05-2025 23:04:26,27-05-2025 23:04:26,"0,311s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 136.0.7103.114,,,27-05-2025 23:04:26,27-05-2025 23:04:26,"0,291s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Enter Events""))",Chrome 136.0.7103.114,,,27-05-2025 23:04:26,27-05-2025 23:04:31,"4,459s",PASSED
"setText(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/input_Invoices_searchbox""), ""ULTIMATE TEAMS REFUND"")",Chrome 136.0.7103.114,,,27-05-2025 23:04:31,27-05-2025 23:04:32,"0,946s",PASSED
delay(2),Chrome 136.0.7103.114,,,27-05-2025 23:04:32,27-05-2025 23:04:34,"2,024s",PASSED
"click(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/span_ULTIMATE TEAMS REFUND""))",Chrome 136.0.7103.114,,,27-05-2025 23:04:34,27-05-2025 23:04:34,"0,312s",PASSED
delay(2),Chrome 136.0.7103.114,,,27-05-2025 23:04:34,27-05-2025 23:04:36,"2,011s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Manage Teams""))",Chrome 136.0.7103.114,,,27-05-2025 23:04:36,27-05-2025 23:04:36,"0,288s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay""))",Chrome 136.0.7103.114,,,27-05-2025 23:04:36,27-05-2025 23:04:39,"2,457s",PASSED
