Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Full and partial REFUNDS for teams (CARD, ACH, CHECK)",Chrome 136.0.7103.114,,,29-05-2025 01:06:25,29-05-2025 01:12:23,"5m - 57,757s",PASSED
,,,,,,,
"Test Cases/111Team payments/Payments for teams (CARD, ACH, CHECK)",Chrome 136.0.7103.114,,"refund, teams",29-05-2025 01:06:25,29-05-2025 01:07:24,"58,272s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 136.0.7103.114,,,29-05-2025 01:06:26,29-05-2025 01:06:30,"4,511s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.114,,,29-05-2025 01:06:30,29-05-2025 01:06:32,"2,461s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""coachjon@trinityvolleyball.com"")",Chrome 136.0.7103.114,,,29-05-2025 01:06:32,29-05-2025 01:06:33,"0,766s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 136.0.7103.114,,,29-05-2025 01:06:33,29-05-2025 01:06:34,"0,313s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:34,29-05-2025 01:06:34,"0,295s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Enter Events""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:34,29-05-2025 01:06:39,"4,651s",PASSED
"setText(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/input_Invoices_searchbox""), ""ULTIMATE TEAMS REFUND"")",Chrome 136.0.7103.114,,,29-05-2025 01:06:39,29-05-2025 01:06:39,"0,947s",PASSED
delay(2),Chrome 136.0.7103.114,,,29-05-2025 01:06:39,29-05-2025 01:06:41,"2,034s",PASSED
"click(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/span_ULTIMATE TEAMS REFUND""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:41,29-05-2025 01:06:42,"0,316s",PASSED
delay(2),Chrome 136.0.7103.114,,,29-05-2025 01:06:42,29-05-2025 01:06:44,"2,014s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Manage Teams""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:44,29-05-2025 01:06:44,"0,291s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:44,29-05-2025 01:06:46,"1,850s",PASSED
delay(2),Chrome 136.0.7103.114,,,29-05-2025 01:06:46,29-05-2025 01:06:48,"2,016s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Payment history_ng-pristine ng-untouc_97ddf2""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:48,29-05-2025 01:06:48,"0,356s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_To Pay_ng-pristine ng-untouched ng-va_e7e142""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:48,29-05-2025 01:06:49,"0,513s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:49,29-05-2025 01:06:49,"0,513s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:49,29-05-2025 01:06:50,"0,296s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1_2""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:50,29-05-2025 01:06:50,"0,302s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1_2_3""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:50,29-05-2025 01:06:50,"0,319s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/div_Proceed to payment""))",Chrome 136.0.7103.114,,,29-05-2025 01:06:50,29-05-2025 01:06:51,"0,336s",PASSED
delay(2),Chrome 136.0.7103.114,,,29-05-2025 01:06:51,29-05-2025 01:06:53,"2,009s",PASSED
