Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 135.0.7049.96,,,19-04-2025 00:10:08,19-04-2025 00:15:42,"5m - 34,701s",PASSED
,,,,,,,
"Test Cases/111Club/CREATE account, club, team, payment",Chrome 135.0.7049.96,,,19-04-2025 00:10:08,19-04-2025 00:11:19,"1m - 11,234s",PASSED
counter = Math.random() * 100000,Chrome 135.0.7049.96,,,19-04-2025 00:10:08,19-04-2025 00:10:08,"0,025s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 135.0.7049.96,,,19-04-2025 00:10:08,19-04-2025 00:10:08,"0,005s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.96,,,19-04-2025 00:10:08,19-04-2025 00:10:13,"5,063s",PASSED
maximizeWindow(),Chrome 135.0.7049.96,,,19-04-2025 00:10:13,19-04-2025 00:10:13,"0,047s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.96,,,19-04-2025 00:10:13,19-04-2025 00:10:16,"2,809s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 135.0.7049.96,,,19-04-2025 00:10:16,19-04-2025 00:10:17,"0,468s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 135.0.7049.96,,,19-04-2025 00:10:17,19-04-2025 00:10:18,"1,116s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 135.0.7049.96,,,19-04-2025 00:10:18,19-04-2025 00:10:18,"0,514s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.96,,,19-04-2025 00:10:18,19-04-2025 00:10:19,"0,535s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.96,,,19-04-2025 00:10:19,19-04-2025 00:10:19,"0,295s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password_confirmation""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.96,,,19-04-2025 00:10:19,19-04-2025 00:10:19,"0,287s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_1_phone_mob""), ""(855) 555-5555"")",Chrome 135.0.7049.96,,,19-04-2025 00:10:19,19-04-2025 00:10:20,"0,512s",PASSED
