Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Team Payment,Chrome 135.0.7049.84,,,12-04-2025 02:31:15,12-04-2025 02:33:43,"2m - 27,309s",FAILED
,,,,,,,
Test Cases/Create an Event For Teams,Chrome 135.0.7049.84,,,12-04-2025 02:31:16,12-04-2025 02:32:18,"1m - 2,295s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:16,12-04-2025 02:31:21,"5,412s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:21,12-04-2025 02:31:24,"2,641s",PASSED
maximizeWindow(),Chrome 135.0.7049.84,,,12-04-2025 02:31:24,12-04-2025 02:31:24,"0,061s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dcgfcgchfhgvhv@gmail.com"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:24,12-04-2025 02:31:25,"0,667s",PASSED
"setEncryptedText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:25,12-04-2025 02:31:25,"0,330s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:25,12-04-2025 02:31:25,"0,313s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/a_New Event""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:25,12-04-2025 02:31:28,"2,321s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/span_Event Details""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:28,12-04-2025 02:31:32,"4,840s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Event Name_long_name""), ""123Test Event"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:32,12-04-2025 02:31:33,"0,537s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Short Name_name""), ""TE"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:33,12-04-2025 02:31:33,"0,525s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Teams_allow_teams_registration""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:33,12-04-2025 02:31:34,"0,363s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Ticket Sales_allow_ticket_sales""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:34,12-04-2025 02:31:34,"0,598s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose a Timezone .AmericaNew_YorkAm_0bdf4d""), ""America/New_York"", true)",Chrome 135.0.7049.84,,,12-04-2025 02:31:34,12-04-2025 02:31:35,"0,853s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose Sport .VolleyballBasketballSo_1c54a4""), ""2"", true)",Chrome 135.0.7049.84,,,12-04-2025 02:31:35,12-04-2025 02:31:36,"0,824s",PASSED
"enhancedClick(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose Sport Variation .IndoorDoubles""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:36,12-04-2025 02:31:37,"0,604s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose Sport Variation .IndoorDoubles""), ""number:1"", true)",Chrome 135.0.7049.84,,,12-04-2025 02:31:37,12-04-2025 02:31:37,"0,731s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Date Start_date_start""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:37,12-04-2025 02:31:38,"0,596s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:38,12-04-2025 02:31:38,"0,412s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:38,12-04-2025 02:31:39,"0,500s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_18""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:39,12-04-2025 02:31:39,"0,532s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Date""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:39,12-04-2025 02:31:40,"0,907s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:40,12-04-2025 02:31:41,"0,481s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Date End_date_end""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:41,12-04-2025 02:31:41,"0,304s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:41,12-04-2025 02:31:42,"0,496s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:42,12-04-2025 02:31:42,"0,488s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_20""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:42,12-04-2025 02:31:43,"0,506s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Date""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:43,12-04-2025 02:31:44,"0,893s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:44,12-04-2025 02:31:44,"0,476s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Make Event Live to Public_ng-pristine_2d3249""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:44,12-04-2025 02:31:44,"0,282s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/span_Host Organization Information""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:44,12-04-2025 02:31:45,"0,492s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Organization Name_org_name""), ""101 North Atlantic Avenue"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:45,12-04-2025 02:31:45,"0,539s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Address_host_address""), ""101 North Atlantic Avenue"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:45,12-04-2025 02:31:46,"0,525s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_City_host_city""), ""Daytona Beach"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:46,12-04-2025 02:31:46,"0,546s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Select.AlabamaAlaskaAlbertaArizonaAr_24cd39""), ""string:AL"", true)",Chrome 135.0.7049.84,,,12-04-2025 02:31:46,12-04-2025 02:31:48,"1,387s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_ZIP_host_zip""), ""32218"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:48,12-04-2025 02:31:48,"0,501s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Phone_org_phone""), ""(111) 111-1111"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:48,12-04-2025 02:31:49,"0,517s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Website URL_website""), ""http://111fapl.ru"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:49,12-04-2025 02:31:49,"0,514s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dhntyjrtjrujtst@gmail.com"")",Chrome 135.0.7049.84,,,12-04-2025 02:31:49,12-04-2025 02:31:50,"0,527s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/span_Teams Registration Details""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:50,12-04-2025 02:31:50,"0,300s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/label_Use Registration""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:50,12-04-2025 02:31:50,"0,293s",PASSED
"doubleClick(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/label_Use Registration""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:50,12-04-2025 02:31:51,"0,363s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Activate Teams Registration_live_reg""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:51,12-04-2025 02:31:51,"0,266s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Open Date_reg_open""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:51,12-04-2025 02:31:51,"0,301s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_31""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:51,12-04-2025 02:31:52,"0,494s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Date""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:52,12-04-2025 02:31:53,"0,892s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:53,12-04-2025 02:31:53,"0,470s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Close Date_reg_close""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:53,12-04-2025 02:31:54,"0,296s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:54,12-04-2025 02:31:54,"0,518s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_22""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:54,12-04-2025 02:31:55,"0,497s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Date""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:55,12-04-2025 02:31:55,"0,899s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 135.0.7049.84,,,12-04-2025 02:31:55,12-04-2025 02:31:56,"0,480s",PASSED
