Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 135.0.7049.96,,,18-04-2025 16:03:44,18-04-2025 16:09:25,"5m - 41,249s",PASSED
,,,,,,,
"Test Cases/111Club/CREATE account, club, team, payment",Chrome 135.0.7049.96,,,18-04-2025 16:03:44,18-04-2025 16:04:53,"1m - 9,050s",PASSED
counter = Math.random() * 100000,Chrome 135.0.7049.96,,,18-04-2025 16:03:44,18-04-2025 16:03:44,"0,022s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 135.0.7049.96,,,18-04-2025 16:03:44,18-04-2025 16:03:44,"0,004s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.96,,,18-04-2025 16:03:44,18-04-2025 16:03:49,"5,178s",PASSED
maximizeWindow(),Chrome 135.0.7049.96,,,18-04-2025 16:03:49,18-04-2025 16:03:49,"0,060s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.96,,,18-04-2025 16:03:49,18-04-2025 16:03:52,"2,895s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 135.0.7049.96,,,18-04-2025 16:03:52,18-04-2025 16:03:53,"0,476s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 135.0.7049.96,,,18-04-2025 16:03:53,18-04-2025 16:03:54,"1,062s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 135.0.7049.96,,,18-04-2025 16:03:54,18-04-2025 16:03:54,"0,624s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.96,,,18-04-2025 16:03:54,18-04-2025 16:03:55,"0,548s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.96,,,18-04-2025 16:03:55,18-04-2025 16:03:55,"0,310s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password_confirmation""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.96,,,18-04-2025 16:03:55,18-04-2025 16:03:56,"0,280s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_1_phone_mob""), ""(855) 555-5555"")",Chrome 135.0.7049.96,,,18-04-2025 16:03:56,18-04-2025 16:03:56,"0,513s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Will only be used to resolve account _8e33be""), ""12345"")",Chrome 135.0.7049.96,,,18-04-2025 16:03:56,18-04-2025 16:03:57,"0,514s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Spectator_clubDirector""))",Chrome 135.0.7049.96,,,18-04-2025 16:03:57,18-04-2025 16:03:57,"0,278s",PASSED
delay(1),Chrome 135.0.7049.96,,,18-04-2025 16:03:57,18-04-2025 16:03:58,"1,033s",PASSED
"click(findTestObject(""Create account/Page_SportWrench - The Home of Sporting Events/button_Sign Up""))",Chrome 135.0.7049.96,,,18-04-2025 16:03:58,18-04-2025 16:03:58,"0,287s",PASSED
delay(2),Chrome 135.0.7049.96,,,18-04-2025 16:03:58,18-04-2025 16:04:00,"2,009s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/h2_Successfully registered""), 0)",Chrome 135.0.7049.96,,,18-04-2025 16:04:00,18-04-2025 16:04:01,"0,252s",PASSED
"newTab("""")",Chrome 135.0.7049.96,,,18-04-2025 16:04:01,18-04-2025 16:04:01,"0,100s",PASSED
"navigateToUrl(""https://dev.swstage.com/mail"")",Chrome 135.0.7049.96,,,18-04-2025 16:04:01,18-04-2025 16:04:01,"0,589s",PASSED
refresh(),Chrome 135.0.7049.96,,,18-04-2025 16:04:01,18-04-2025 16:04:02,"0,404s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_/a_962190""))",Chrome 135.0.7049.96,,,18-04-2025 16:04:02,18-04-2025 16:04:03,"1,053s",PASSED
"doubleClick(findTestObject(""Object Repository/Create account/Page_SportWrench/a_Activate Account""))",Chrome 135.0.7049.96,,,18-04-2025 16:04:03,18-04-2025 16:04:03,"0,526s",PASSED
delay(2),Chrome 135.0.7049.96,,,18-04-2025 16:04:03,18-04-2025 16:04:05,"2,008s",PASSED
closeBrowser(),Chrome 135.0.7049.96,,,18-04-2025 16:04:05,18-04-2025 16:04:05,"0,141s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.96,,,18-04-2025 16:04:05,18-04-2025 16:04:09,"4,006s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.96,,,18-04-2025 16:04:09,18-04-2025 16:04:12,"2,659s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.96,,,18-04-2025 16:04:12,18-04-2025 16:04:13,"0,737s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.96,,,18-04-2025 16:04:13,18-04-2025 16:04:13,"0,281s",PASSED
