Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Full and partial REFUNDS for teams (CARD, ACH, CHECK)",Chrome 136.0.7103.114,,,29-05-2025 01:23:07,29-05-2025 01:28:52,"5m - 45,503s",PASSED
,,,,,,,
"Test Cases/111Team payments/Payments for teams (CARD, ACH, CHECK)",Chrome 136.0.7103.114,,"refund, teams",29-05-2025 01:23:07,29-05-2025 01:24:10,"1m - 3,321s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 136.0.7103.114,,,29-05-2025 01:23:07,29-05-2025 01:23:12,"4,755s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.114,,,29-05-2025 01:23:12,29-05-2025 01:23:15,"2,800s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""coachjon@trinityvolleyball.com"")",Chrome 136.0.7103.114,,,29-05-2025 01:23:15,29-05-2025 01:23:16,"0,776s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 136.0.7103.114,,,29-05-2025 01:23:16,29-05-2025 01:23:16,"0,314s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 136.0.7103.114,,,29-05-2025 01:23:16,29-05-2025 01:23:16,"0,294s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Enter Events""))",Chrome 136.0.7103.114,,,29-05-2025 01:23:16,29-05-2025 01:23:20,"4,239s",PASSED
"setText(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/input_Invoices_searchbox""), ""ULTIMATE TEAMS REFUND"")",Chrome 136.0.7103.114,,,29-05-2025 01:23:20,29-05-2025 01:23:21,"0,954s",PASSED
delay(2),Chrome 136.0.7103.114,,,29-05-2025 01:23:21,29-05-2025 01:23:23,"2,024s",PASSED
"click(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/span_ULTIMATE TEAMS REFUND""))",Chrome 136.0.7103.114,,,29-05-2025 01:23:23,29-05-2025 01:23:24,"0,318s",PASSED
delay(2),Chrome 136.0.7103.114,,,29-05-2025 01:23:24,29-05-2025 01:23:26,"2,013s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Manage Teams""))",Chrome 136.0.7103.114,,,29-05-2025 01:23:26,29-05-2025 01:23:26,"0,286s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay""))",Chrome 136.0.7103.114,,,29-05-2025 01:23:26,29-05-2025 01:23:28,"2,111s",PASSED
delay(2),Chrome 136.0.7103.114,,,29-05-2025 01:23:28,29-05-2025 01:23:30,"2,014s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Payment history_ng-pristine ng-untouc_97ddf2""))",Chrome 136.0.7103.114,,,29-05-2025 01:23:30,29-05-2025 01:23:30,"0,362s",PASSED
