Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 135.0.7049.95,,,17-04-2025 20:04:31,17-04-2025 20:08:50,"4m - 19,228s",PASSED
,,,,,,,
"Test Cases/Club/CREATE account, club, team, payment",Chrome 135.0.7049.95,,,17-04-2025 20:04:31,17-04-2025 20:05:42,"1m - 11,085s",PASSED
counter = Math.random() * 100000,Chrome 135.0.7049.95,,,17-04-2025 20:04:32,17-04-2025 20:04:32,"0,027s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 135.0.7049.95,,,17-04-2025 20:04:32,17-04-2025 20:04:32,"0,005s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.95,,,17-04-2025 20:04:32,17-04-2025 20:04:36,"4,737s",PASSED
maximizeWindow(),Chrome 135.0.7049.95,,,17-04-2025 20:04:36,17-04-2025 20:04:36,"0,059s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.95,,,17-04-2025 20:04:36,17-04-2025 20:04:39,"2,896s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 135.0.7049.95,,,17-04-2025 20:04:39,17-04-2025 20:04:40,"0,455s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 135.0.7049.95,,,17-04-2025 20:04:40,17-04-2025 20:04:41,"1,100s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 135.0.7049.95,,,17-04-2025 20:04:41,17-04-2025 20:04:41,"0,516s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.95,,,17-04-2025 20:04:41,17-04-2025 20:04:42,"0,536s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.95,,,17-04-2025 20:04:42,17-04-2025 20:04:42,"0,290s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password_confirmation""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.95,,,17-04-2025 20:04:42,17-04-2025 20:04:43,"0,279s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_1_phone_mob""), ""(855) 555-5555"")",Chrome 135.0.7049.95,,,17-04-2025 20:04:43,17-04-2025 20:04:43,"0,524s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Will only be used to resolve account _8e33be""), ""12345"")",Chrome 135.0.7049.95,,,17-04-2025 20:04:43,17-04-2025 20:04:44,"0,515s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Spectator_clubDirector""))",Chrome 135.0.7049.95,,,17-04-2025 20:04:44,17-04-2025 20:04:44,"0,277s",PASSED
delay(1),Chrome 135.0.7049.95,,,17-04-2025 20:04:44,17-04-2025 20:04:45,"1,031s",PASSED
"click(findTestObject(""Create account/Page_SportWrench - The Home of Sporting Events/button_Sign Up""))",Chrome 135.0.7049.95,,,17-04-2025 20:04:45,17-04-2025 20:04:45,"0,287s",PASSED
