Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 136.0.7103.114,,,27-05-2025 22:49:01,27-05-2025 22:53:21,"4m - 19,834s",PASSED
,,,,,,,
Test Cases/111Club/Upload XLS with members,Chrome 136.0.7103.114,,club,27-05-2025 22:49:01,27-05-2025 22:49:31,"29,247s",PASSED
"DATA BINDING - {""(Default) file"":""C:\\\\file for autotest\\\\SportWrench Foreign Team Roster Import(6).xlsx""}",,,,,,,
"openBrowser(""http://USAV:demo@dev.swstage.com/ "")",Chrome 136.0.7103.114,,,27-05-2025 22:49:02,27-05-2025 22:49:06,"4,905s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.114,,,27-05-2025 22:49:06,27-05-2025 22:49:09,"2,553s",PASSED
maximizeWindow(),Chrome 136.0.7103.114,,,27-05-2025 22:49:09,27-05-2025 22:49:09,"0,050s",PASSED
"setText(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/input_Log In_email (1)""), ""71856test_email_for_club@gmail.com"")",Chrome 136.0.7103.114,,,27-05-2025 22:49:09,27-05-2025 22:49:10,"0,717s",PASSED
"setEncryptedText(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/input_false_password (1)""), ""SFTQUhjBfIY="")",Chrome 136.0.7103.114,,,27-05-2025 22:49:10,27-05-2025 22:49:10,"0,303s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/button_Log In (1)""))",Chrome 136.0.7103.114,,,27-05-2025 22:49:10,27-05-2025 22:49:10,"0,288s",PASSED
"click(findTestObject(""Object Repository/xls/Page_SportWrench - The Home of Sporting Events/a_Athletes (1)""))",Chrome 136.0.7103.114,,,27-05-2025 22:49:10,27-05-2025 22:49:16,"5,200s",PASSED
delay(1),Chrome 136.0.7103.114,,,27-05-2025 22:49:16,27-05-2025 22:49:17,"1,030s",PASSED
