Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Full and partial REFUNDS for teams (CARD, ACH, CHECK)",Chrome 135.0.7049.85,,,14-04-2025 19:31:28,14-04-2025 19:35:52,"4m - 24,772s",PASSED
,,,,,,,
"Test Cases/Payments for teams (CARD, ACH, CHECK)",Chrome 135.0.7049.85,,"refund, teams",14-04-2025 19:31:28,14-04-2025 19:32:19,"51,514s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.85,,,14-04-2025 19:31:28,14-04-2025 19:31:33,"4,685s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.85,,,14-04-2025 19:31:33,14-04-2025 19:31:35,"2,573s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""coachjon@trinityvolleyball.com"")",Chrome 135.0.7049.85,,,14-04-2025 19:31:35,14-04-2025 19:31:36,"0,757s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 135.0.7049.85,,,14-04-2025 19:31:36,14-04-2025 19:31:36,"0,307s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.85,,,14-04-2025 19:31:36,14-04-2025 19:31:37,"0,289s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Enter Events""))",Chrome 135.0.7049.85,,,14-04-2025 19:31:37,14-04-2025 19:31:38,"1,372s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Manage Teams""))",Chrome 135.0.7049.85,,,14-04-2025 19:31:38,14-04-2025 19:31:39,"0,699s",PASSED
