Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 135.0.7049.95,,,17-04-2025 19:09:51,17-04-2025 19:14:16,"4m - 24,824s",PASSED
,,,,,,,
"Test Cases/Club/CREATE account, club, team, payment",Chrome 135.0.7049.95,,,17-04-2025 19:09:51,17-04-2025 19:11:07,"1m - 15,653s",PASSED
counter = Math.random() * 100000,Chrome 135.0.7049.95,,,17-04-2025 19:09:51,17-04-2025 19:09:51,"0,028s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 135.0.7049.95,,,17-04-2025 19:09:51,17-04-2025 19:09:51,"0,004s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.95,,,17-04-2025 19:09:51,17-04-2025 19:10:00,"9,119s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.95,,,17-04-2025 19:10:00,17-04-2025 19:10:03,"2,992s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 135.0.7049.95,,,17-04-2025 19:10:03,17-04-2025 19:10:04,"0,553s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 135.0.7049.95,,,17-04-2025 19:10:04,17-04-2025 19:10:05,"1,156s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 135.0.7049.95,,,17-04-2025 19:10:05,17-04-2025 19:10:06,"0,510s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.95,,,17-04-2025 19:10:06,17-04-2025 19:10:06,"0,529s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.95,,,17-04-2025 19:10:06,17-04-2025 19:10:06,"0,296s",PASSED
