Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Team Payment,Chrome 134.0.6998.178,,,09-04-2025 00:41:03,09-04-2025 00:43:28,"2m - 24,289s",PASSED
,,,,,,,
Test Cases/Create an Event For Teams,Chrome 134.0.6998.178,,,09-04-2025 00:41:04,09-04-2025 00:42:00,"56,387s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 134.0.6998.178,,,09-04-2025 00:41:04,09-04-2025 00:41:08,"4,347s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 134.0.6998.178,,,09-04-2025 00:41:08,09-04-2025 00:41:11,"2,565s",PASSED
maximizeWindow(),Chrome 134.0.6998.178,,,09-04-2025 00:41:11,09-04-2025 00:41:11,"0,060s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dcgfcgchfhgvhv@gmail.com"")",Chrome 134.0.6998.178,,,09-04-2025 00:41:11,09-04-2025 00:41:11,"0,720s",PASSED
"setEncryptedText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 134.0.6998.178,,,09-04-2025 00:41:11,09-04-2025 00:41:12,"0,305s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:12,09-04-2025 00:41:12,"0,290s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/a_New Event""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:12,09-04-2025 00:41:14,"2,196s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/span_Event Details""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:14,09-04-2025 00:41:15,"1,000s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Event Name_long_name""), ""123Test Event"")",Chrome 134.0.6998.178,,,09-04-2025 00:41:15,09-04-2025 00:41:16,"0,519s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Short Name_name""), ""TE"")",Chrome 134.0.6998.178,,,09-04-2025 00:41:16,09-04-2025 00:41:16,"0,518s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Teams_allow_teams_registration""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:16,09-04-2025 00:41:17,"0,347s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Ticket Sales_allow_ticket_sales""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:17,09-04-2025 00:41:17,"0,585s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose a Timezone .AmericaNew_YorkAm_0bdf4d""), ""America/New_York"", true)",Chrome 134.0.6998.178,,,09-04-2025 00:41:17,09-04-2025 00:41:18,"0,871s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose Sport .VolleyballBasketballSo_1c54a4""), ""2"", true)",Chrome 134.0.6998.178,,,09-04-2025 00:41:18,09-04-2025 00:41:19,"0,799s",PASSED
"enhancedClick(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose Sport Variation .IndoorDoubles""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:19,09-04-2025 00:41:19,"0,618s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose Sport Variation .IndoorDoubles""), ""number:1"", true)",Chrome 134.0.6998.178,,,09-04-2025 00:41:19,09-04-2025 00:41:20,"0,738s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Date Start_date_start""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:20,09-04-2025 00:41:21,"0,543s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:21,09-04-2025 00:41:21,"0,507s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:21,09-04-2025 00:41:22,"0,487s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_18""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:22,09-04-2025 00:41:22,"0,512s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Date""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:22,09-04-2025 00:41:23,"0,897s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 134.0.6998.178,,,09-04-2025 00:41:23,09-04-2025 00:41:24,"0,489s",PASSED
