Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Team Payment,Chrome 134.0.6998.178,,,06-04-2025 19:46:03,06-04-2025 19:48:34,"2m - 31,390s",PASSED
,,,,,,,
Test Cases/Create an Event For Teams,Chrome 134.0.6998.178,,,06-04-2025 19:46:03,06-04-2025 19:47:02,"59,075s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 134.0.6998.178,,,06-04-2025 19:46:03,06-04-2025 19:46:08,"5,025s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 134.0.6998.178,,,06-04-2025 19:46:08,06-04-2025 19:46:11,"3,099s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dcgfcgchfhgvhv@gmail.com"")",Chrome 134.0.6998.178,,,06-04-2025 19:46:11,06-04-2025 19:46:12,"0,714s",PASSED
"setEncryptedText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 134.0.6998.178,,,06-04-2025 19:46:12,06-04-2025 19:46:12,"0,324s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:12,06-04-2025 19:46:13,"0,313s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/a_New Event""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:13,06-04-2025 19:46:15,"2,451s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/span_Event Details""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:15,06-04-2025 19:46:16,"1,039s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Event Name_long_name""), ""123Test Event"")",Chrome 134.0.6998.178,,,06-04-2025 19:46:16,06-04-2025 19:46:17,"0,539s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Short Name_name""), ""TE"")",Chrome 134.0.6998.178,,,06-04-2025 19:46:17,06-04-2025 19:46:17,"0,529s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Teams_allow_teams_registration""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:17,06-04-2025 19:46:18,"0,363s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Ticket Sales_allow_ticket_sales""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:18,06-04-2025 19:46:18,"0,592s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose a Timezone .AmericaNew_YorkAm_0bdf4d""), ""America/New_York"", true)",Chrome 134.0.6998.178,,,06-04-2025 19:46:18,06-04-2025 19:46:19,"0,861s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose Sport .VolleyballBasketballSo_1c54a4""), ""2"", true)",Chrome 134.0.6998.178,,,06-04-2025 19:46:19,06-04-2025 19:46:20,"0,813s",PASSED
"enhancedClick(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose Sport Variation .IndoorDoubles""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:20,06-04-2025 19:46:21,"0,949s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose Sport Variation .IndoorDoubles""), ""number:1"", true)",Chrome 134.0.6998.178,,,06-04-2025 19:46:21,06-04-2025 19:46:22,"0,740s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Date Start_date_start""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:22,06-04-2025 19:46:22,"0,532s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:22,06-04-2025 19:46:23,"0,514s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:23,06-04-2025 19:46:23,"0,492s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_18""))",Chrome 134.0.6998.178,,,06-04-2025 19:46:23,06-04-2025 19:46:24,"0,513s",PASSED
