Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Full and partial REFUNDS for teams (CARD, ACH, CHECK)",Chrome 136.0.7103.93,,,19-05-2025 22:29:28,19-05-2025 22:35:44,"6m - 15,824s",PASSED
,,,,,,,
"Test Cases/111Team payments/Payments for teams (CARD, ACH, CHECK)",Chrome 136.0.7103.93,,"refund, teams",19-05-2025 22:29:28,19-05-2025 22:30:44,"1m - 15,963s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 136.0.7103.93,,,19-05-2025 22:29:28,19-05-2025 22:29:33,"4,813s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.93,,,19-05-2025 22:29:33,19-05-2025 22:29:36,"3,192s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""coachjon@trinityvolleyball.com"")",Chrome 136.0.7103.93,,,19-05-2025 22:29:36,19-05-2025 22:29:37,"0,729s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 136.0.7103.93,,,19-05-2025 22:29:37,19-05-2025 22:29:37,"0,307s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:37,19-05-2025 22:29:38,"0,300s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Enter Events""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:38,19-05-2025 22:29:42,"4,032s",PASSED
"setText(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/input_Invoices_searchbox""), ""ULTIMATE TEAMS REFUND"")",Chrome 136.0.7103.93,,,19-05-2025 22:29:42,19-05-2025 22:29:43,"0,947s",PASSED
delay(2),Chrome 136.0.7103.93,,,19-05-2025 22:29:43,19-05-2025 22:29:45,"2,025s",PASSED
"click(findTestObject(""Spy Web/Page_SportWrench - The Home of Sporting Events/span_ULTIMATE TEAMS REFUND""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:45,19-05-2025 22:29:45,"0,309s",PASSED
delay(2),Chrome 136.0.7103.93,,,19-05-2025 22:29:45,19-05-2025 22:29:47,"2,013s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Manage Teams""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:47,19-05-2025 22:29:47,"0,294s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:47,19-05-2025 22:29:49,"2,046s",PASSED
delay(2),Chrome 136.0.7103.93,,,19-05-2025 22:29:49,19-05-2025 22:29:51,"2,009s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Payment history_ng-pristine ng-untouc_97ddf2""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:51,19-05-2025 22:29:52,"0,369s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_To Pay_ng-pristine ng-untouched ng-va_e7e142""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:52,19-05-2025 22:29:52,"0,530s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:52,19-05-2025 22:29:53,"0,496s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:53,19-05-2025 22:29:53,"0,290s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1_2""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:53,19-05-2025 22:29:53,"0,295s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1_2_3""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:53,19-05-2025 22:29:54,"0,292s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/div_Proceed to payment""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:54,19-05-2025 22:29:54,"0,334s",PASSED
delay(2),Chrome 136.0.7103.93,,,19-05-2025 22:29:54,19-05-2025 22:29:56,"2,015s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Card number_number""), ""4242 4242 4242 4242"")",Chrome 136.0.7103.93,,,19-05-2025 22:29:56,19-05-2025 22:29:56,"0,454s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_MM  YY_expiry""), ""12 / 26"")",Chrome 136.0.7103.93,,,19-05-2025 22:29:56,19-05-2025 22:29:57,"0,370s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Security code_cvc""), ""345"")",Chrome 136.0.7103.93,,,19-05-2025 22:29:57,19-05-2025 22:29:57,"0,348s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay 5,000.00""))",Chrome 136.0.7103.93,,,19-05-2025 22:29:57,19-05-2025 22:29:58,"0,321s",PASSED
delay(5),Chrome 136.0.7103.93,,,19-05-2025 22:29:58,19-05-2025 22:30:03,"5,005s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_Your Payment of 5,000.00 succeeded""), 1)",Chrome 136.0.7103.93,,,19-05-2025 22:30:03,19-05-2025 22:30:03,"0,282s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:03,19-05-2025 22:30:20,"17,535s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:20,19-05-2025 22:30:21,"0,479s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Payment history_ng-pristine ng-untouc_97ddf2""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:21,19-05-2025 22:30:22,"0,926s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_To Pay_ng-pristine ng-untouched ng-va_e7e142""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:22,19-05-2025 22:30:22,"0,500s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:22,19-05-2025 22:30:23,"0,506s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_1,000.00_ng-pristine ng-untouched ng-_714ebc_1""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:23,19-05-2025 22:30:23,"0,293s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/div_Proceed to payment_1""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:23,19-05-2025 22:30:23,"0,328s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Check""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:23,19-05-2025 22:30:25,"1,619s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Confirm 3,000.00""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:25,19-05-2025 22:30:25,"0,289s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_Your Payment of 3,000.00 is pending re_a194a2""), 0)",Chrome 136.0.7103.93,,,19-05-2025 22:30:25,19-05-2025 22:30:28,"2,359s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:28,19-05-2025 22:30:28,"0,295s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:28,19-05-2025 22:30:29,"0,595s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/div_Proceed to payment_1_2""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:29,19-05-2025 22:30:29,"0,736s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_US bank account""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:29,19-05-2025 22:30:30,"1,221s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Email_email""), ""ddfdfgf@gmail.com"")",Chrome 136.0.7103.93,,,19-05-2025 22:30:30,19-05-2025 22:30:31,"0,391s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Full name_name""), ""ddfddf fgffgfg"")",Chrome 136.0.7103.93,,,19-05-2025 22:30:31,19-05-2025 22:30:31,"0,360s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/p_Test Institution""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:31,19-05-2025 22:30:33,"1,358s",PASSED
"enhancedClick(findTestObject(""Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Agree and continue""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:33,19-05-2025 22:30:33,"0,640s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_Connect account""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:33,19-05-2025 22:30:38,"4,804s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_Back to SportWrench Inc""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:38,19-05-2025 22:30:40,"2,167s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay 4,000.00""))",Chrome 136.0.7103.93,,,19-05-2025 22:30:40,19-05-2025 22:30:43,"2,814s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_Your Payment of 4,000.00 is pending ba_433985""), 0)",Chrome 136.0.7103.93,,,19-05-2025 22:30:43,19-05-2025 22:30:44,"0,965s",PASSED
closeBrowser(),Chrome 136.0.7103.93,,,19-05-2025 22:30:44,19-05-2025 22:30:44,"0,154s",PASSED
