Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 135.0.7049.95,,,17-04-2025 19:34:38,17-04-2025 19:39:12,"4m - 34,074s",FAILED
,,,,,,,
"Test Cases/Club/CREATE account, club, team, payment",Chrome 135.0.7049.95,,,17-04-2025 19:34:53,17-04-2025 19:36:00,"1m - 7,092s",PASSED
counter = Math.random() * 100000,Chrome 135.0.7049.95,,,17-04-2025 19:34:53,17-04-2025 19:34:53,"0,001s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 135.0.7049.95,,,17-04-2025 19:34:53,17-04-2025 19:34:53,"0,000s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.95,,,17-04-2025 19:34:53,17-04-2025 19:34:57,"3,911s",PASSED
maximizeWindow(),Chrome 135.0.7049.95,,,17-04-2025 19:34:57,17-04-2025 19:34:57,"0,049s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.95,,,17-04-2025 19:34:57,17-04-2025 19:35:00,"2,987s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 135.0.7049.95,,,17-04-2025 19:35:00,17-04-2025 19:35:00,"0,504s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 135.0.7049.95,,,17-04-2025 19:35:00,17-04-2025 19:35:01,"1,151s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 135.0.7049.95,,,17-04-2025 19:35:01,17-04-2025 19:35:02,"0,492s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.95,,,17-04-2025 19:35:02,17-04-2025 19:35:02,"0,521s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.95,,,17-04-2025 19:35:02,17-04-2025 19:35:03,"0,284s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password_confirmation""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.95,,,17-04-2025 19:35:03,17-04-2025 19:35:03,"0,276s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_1_phone_mob""), ""(855) 555-5555"")",Chrome 135.0.7049.95,,,17-04-2025 19:35:03,17-04-2025 19:35:04,"0,521s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Will only be used to resolve account _8e33be""), ""12345"")",Chrome 135.0.7049.95,,,17-04-2025 19:35:04,17-04-2025 19:35:04,"0,497s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Spectator_clubDirector""))",Chrome 135.0.7049.95,,,17-04-2025 19:35:04,17-04-2025 19:35:04,"0,275s",PASSED
delay(1),Chrome 135.0.7049.95,,,17-04-2025 19:35:04,17-04-2025 19:35:05,"1,017s",PASSED
"click(findTestObject(""Create account/Page_SportWrench - The Home of Sporting Events/button_Sign Up""))",Chrome 135.0.7049.95,,,17-04-2025 19:35:05,17-04-2025 19:35:06,"0,268s",PASSED
"click(findTestObject(""Create account/Page_SportWrench - The Home of Sporting Events/button_Sign Up""))",Chrome 135.0.7049.95,,,17-04-2025 19:35:06,17-04-2025 19:35:06,"0,488s",PASSED
delay(2),Chrome 135.0.7049.95,,,17-04-2025 19:35:06,17-04-2025 19:35:08,"2,009s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/h2_Successfully registered""), 0)",Chrome 135.0.7049.95,,,17-04-2025 19:35:08,17-04-2025 19:35:08,"0,246s",PASSED
"newTab("""")",Chrome 135.0.7049.95,,,17-04-2025 19:35:08,17-04-2025 19:35:08,"0,059s",PASSED
"navigateToUrl(""https://dev.swstage.com/mail"")",Chrome 135.0.7049.95,,,17-04-2025 19:35:08,17-04-2025 19:35:09,"0,430s",PASSED
refresh(),Chrome 135.0.7049.95,,,17-04-2025 19:35:09,17-04-2025 19:35:09,"0,199s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_/a_962190""))",Chrome 135.0.7049.95,,,17-04-2025 19:35:09,17-04-2025 19:35:10,"1,076s",PASSED
"doubleClick(findTestObject(""Object Repository/Create account/Page_SportWrench/a_Activate Account""))",Chrome 135.0.7049.95,,,17-04-2025 19:35:10,17-04-2025 19:35:11,"0,515s",PASSED
delay(2),Chrome 135.0.7049.95,,,17-04-2025 19:35:11,17-04-2025 19:35:13,"2,015s",PASSED
closeBrowser(),Chrome 135.0.7049.95,,,17-04-2025 19:35:13,17-04-2025 19:35:13,"0,127s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.95,,,17-04-2025 19:35:13,17-04-2025 19:35:16,"3,640s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.95,,,17-04-2025 19:35:16,17-04-2025 19:35:20,"3,125s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 135.0.7049.95,,,17-04-2025 19:35:20,17-04-2025 19:35:20,"0,738s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""SFTQUhjBfIY="")",Chrome 135.0.7049.95,,,17-04-2025 19:35:20,17-04-2025 19:35:21,"0,286s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.95,,,17-04-2025 19:35:21,17-04-2025 19:35:21,"0,279s",PASSED
"click(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/a_Enter Club Info""))",Chrome 135.0.7049.95,,,17-04-2025 19:35:21,17-04-2025 19:35:24,"3,393s",PASSED
"setText(findTestObject(""Object Repository/Create Club/Page_SportWrench - The Home of Sporting Events/input_Club Name_club_name""), ""New Test Club for autotests"")",Chrome 135.0.7049.95,,,17-04-2025 19:35:24,17-04-2025 19:35:25,"1,114s",PASSED
