Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Full and partial REFUNDS for teams (CARD, ACH, CHECK)",Chrome 135.0.7049.96,,,21-04-2025 23:30:35,21-04-2025 23:34:37,"4m - 1,716s",PASSED
,,,,,,,
"Test Cases/111Team payments/Refunds for teams (CARD, ACH, CHECK)",Chrome 135.0.7049.96,,"teams, refund",21-04-2025 23:30:35,21-04-2025 23:31:27,"51,127s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.96,,,21-04-2025 23:30:36,21-04-2025 23:30:40,"4,485s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.96,,,21-04-2025 23:30:40,21-04-2025 23:30:43,"2,564s",PASSED
"setText(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dcgfcgchfhgvhv@gmail.com"")",Chrome 135.0.7049.96,,,21-04-2025 23:30:43,21-04-2025 23:30:43,"0,759s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 135.0.7049.96,,,21-04-2025 23:30:43,21-04-2025 23:30:44,"0,321s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.96,,,21-04-2025 23:30:44,21-04-2025 23:30:44,"0,291s",PASSED
"setText(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Other Events_searchbox""), ""ULTIMATE TEAMS REFUND"")",Chrome 135.0.7049.96,,,21-04-2025 23:30:44,21-04-2025 23:30:54,"9,634s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_ULTIMATE TEAMS REFUND""))",Chrome 135.0.7049.96,,,21-04-2025 23:30:54,21-04-2025 23:30:54,"0,392s",PASSED
delay(1),Chrome 135.0.7049.96,,,21-04-2025 23:30:54,21-04-2025 23:30:55,"1,024s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Teams""))",Chrome 135.0.7049.96,,,21-04-2025 23:30:55,21-04-2025 23:30:55,"0,281s",PASSED
delay(1),Chrome 135.0.7049.96,,,21-04-2025 23:30:55,21-04-2025 23:30:56,"1,008s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Payments""))",Chrome 135.0.7049.96,,,21-04-2025 23:30:56,21-04-2025 23:30:57,"0,320s",PASSED
delay(1),Chrome 135.0.7049.96,,,21-04-2025 23:30:57,21-04-2025 23:30:58,"1,024s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/td_5""))",Chrome 135.0.7049.96,,,21-04-2025 23:30:58,21-04-2025 23:30:58,"0,378s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_B09TRNTY4FL""))",Chrome 135.0.7049.96,,,21-04-2025 23:30:58,21-04-2025 23:30:59,"0,419s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_CARD (paid)""))",Chrome 135.0.7049.96,,,21-04-2025 23:30:59,21-04-2025 23:31:01,"2,159s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_Refund_caret""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:01,21-04-2025 23:31:01,"0,308s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Total""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:01,21-04-2025 23:31:02,"0,713s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Yes""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:02,21-04-2025 23:31:02,"0,509s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:02,21-04-2025 23:31:07,"4,598s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/td_4""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:07,21-04-2025 23:31:07,"0,366s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_B09TRNTY7FL""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:07,21-04-2025 23:31:08,"0,411s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_ACH (paid)""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:08,21-04-2025 23:31:10,"2,333s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_Refund_caret_1""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:10,21-04-2025 23:31:10,"0,302s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Total_1""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:10,21-04-2025 23:31:11,"0,620s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Yes""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:11,21-04-2025 23:31:11,"0,505s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:11,21-04-2025 23:31:16,"4,358s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/td_3""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:16,21-04-2025 23:31:16,"0,372s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_B09TRNTY16FL""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:16,21-04-2025 23:31:17,"0,443s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/span_CHECK (pending)""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:17,21-04-2025 23:31:18,"1,764s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Received_is_received""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:18,21-04-2025 23:31:19,"0,285s",PASSED
"setText(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input__check_num""), ""1234567"")",Chrome 135.0.7049.96,,,21-04-2025 23:31:19,21-04-2025 23:31:20,"0,883s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Save""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:20,21-04-2025 23:31:20,"0,284s",PASSED
"click(findTestObject(""Object Repository/Refunds for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Void Invoice""))",Chrome 135.0.7049.96,,,21-04-2025 23:31:20,21-04-2025 23:31:21,"0,884s",PASSED
