Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Club,Chrome 136.0.7103.114,,,27-05-2025 22:53:49,27-05-2025 22:58:12,"4m - 22,981s",PASSED
,,,,,,,
"Test Cases/111Club/CREATE account, club, team, payment",Chrome 136.0.7103.114,,,27-05-2025 22:53:49,27-05-2025 22:55:00,"1m - 11,550s",PASSED
counter = Math.random() * 100000,Chrome 136.0.7103.114,,,27-05-2025 22:53:49,27-05-2025 22:53:49,"0,030s",PASSED
"email = counter + ""Test_email_for_club@gmail.com""",Chrome 136.0.7103.114,,,27-05-2025 22:53:49,27-05-2025 22:53:49,"0,004s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 136.0.7103.114,,,27-05-2025 22:53:49,27-05-2025 22:53:54,"4,702s",PASSED
maximizeWindow(),Chrome 136.0.7103.114,,,27-05-2025 22:53:54,27-05-2025 22:53:54,"0,055s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 136.0.7103.114,,,27-05-2025 22:53:54,27-05-2025 22:53:56,"2,266s",PASSED
"click(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/a_SIGN UP""))",Chrome 136.0.7103.114,,,27-05-2025 22:53:56,27-05-2025 22:53:57,"0,847s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_Registration_first""), ""Tara"")",Chrome 136.0.7103.114,,,27-05-2025 22:53:57,27-05-2025 22:53:58,"1,066s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_last""), ""Charles"")",Chrome 136.0.7103.114,,,27-05-2025 22:53:58,27-05-2025 22:53:59,"0,606s",PASSED
"setText(findTestObject(""Object Repository/Create account/Page_SportWrench - The Home of Sporting Events/input_false_email""), email)",Chrome 136.0.7103.114,,,27-05-2025 22:53:59,27-05-2025 22:53:59,"0,530s",PASSED
