Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Team Payment,Chrome 134.0.6998.178,,,06-04-2025 04:52:17,06-04-2025 04:55:51,"3m - 33,516s",FAILED
,,,,,,,
Test Cases/Create an Event For Teams,Chrome 134.0.6998.178,,,06-04-2025 04:52:17,06-04-2025 04:53:04,"46,759s",FAILED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 134.0.6998.178,,,06-04-2025 04:52:18,06-04-2025 04:52:22,"4,588s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 134.0.6998.178,,,06-04-2025 04:52:22,06-04-2025 04:52:25,"2,895s",PASSED
"setText(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dcgfcgchfhgvhv@gmail.com"")",Chrome 134.0.6998.178,,,06-04-2025 04:52:25,06-04-2025 04:52:26,"0,741s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 134.0.6998.178,,,06-04-2025 04:52:26,06-04-2025 04:52:26,"0,304s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:26,06-04-2025 04:52:26,"0,292s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/a_New Event""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:26,06-04-2025 04:52:29,"3,104s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/span_Event Details""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:29,06-04-2025 04:52:30,"0,585s",PASSED
"setText(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Event Name_long_name""), ""123Test Event"")",Chrome 134.0.6998.178,,,06-04-2025 04:52:30,06-04-2025 04:52:31,"0,512s",PASSED
"setText(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Short Name_name""), ""TE"")",Chrome 134.0.6998.178,,,06-04-2025 04:52:31,06-04-2025 04:52:31,"0,511s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Teams_allow_teams_registration""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:31,06-04-2025 04:52:31,"0,345s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Ticket Sales_allow_ticket_sales""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:31,06-04-2025 04:52:32,"0,595s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/select_Choose a Timezone .AmericaNew_YorkAm_0bdf4d""), ""America/New_York"", true)",Chrome 134.0.6998.178,,,06-04-2025 04:52:32,06-04-2025 04:52:33,"0,849s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/select_Choose Sport .VolleyballBasketballSo_1c54a4""), ""2"", true)",Chrome 134.0.6998.178,,,06-04-2025 04:52:33,06-04-2025 04:52:34,"0,872s",PASSED
"enhancedClick(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/select_Choose Sport Variation .IndoorDoubles""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:34,06-04-2025 04:52:35,"0,940s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/select_Choose Sport Variation .IndoorDoubles""), ""number:1"", true)",Chrome 134.0.6998.178,,,06-04-2025 04:52:35,06-04-2025 04:52:35,"0,733s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Date Start_date_start""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:35,06-04-2025 04:52:36,"0,543s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:36,06-04-2025 04:52:36,"0,495s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:36,06-04-2025 04:52:37,"0,484s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_18""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:37,06-04-2025 04:52:37,"0,511s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_Date""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:37,06-04-2025 04:52:38,"0,910s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:38,06-04-2025 04:52:39,"0,490s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Date End_date_end""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:39,06-04-2025 04:52:39,"0,293s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:39,06-04-2025 04:52:40,"0,484s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_April 2025_btn btn-default btn-sm pu_492a81""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:40,06-04-2025 04:52:40,"0,502s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_20""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:40,06-04-2025 04:52:41,"0,515s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_Date""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:41,06-04-2025 04:52:41,"0,897s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/button_Close""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:41,06-04-2025 04:52:42,"0,502s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Make Event Live to Public_ng-pristine_2d3249""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:42,06-04-2025 04:52:42,"0,272s",PASSED
"click(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/span_Host Organization Information""))",Chrome 134.0.6998.178,,,06-04-2025 04:52:42,06-04-2025 04:52:43,"0,497s",PASSED
"setText(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Organization Name_org_name""), ""101 North Atlantic Avenue"")",Chrome 134.0.6998.178,,,06-04-2025 04:52:43,06-04-2025 04:52:43,"0,520s",PASSED
"setText(findTestObject(""Object Repository/Create an event for Teams/Page_SportWrench - The Home of Sporting Events/input_Address_host_address""), ""101 North Atlantic Avenue"")",Chrome 134.0.6998.178,,,06-04-2025 04:52:43,06-04-2025 04:52:44,"0,516s",PASSED
