Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Team Payment,Chrome 134.0.6998.178,,,08-04-2025 17:06:31,08-04-2025 17:09:01,"2m - 30,194s",PASSED
,,,,,,,
Test Cases/Create an Event For Teams,Chrome 134.0.6998.178,,,08-04-2025 17:06:31,08-04-2025 17:07:29,"57,262s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 134.0.6998.178,,,08-04-2025 17:06:32,08-04-2025 17:06:37,"4,964s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 134.0.6998.178,,,08-04-2025 17:06:37,08-04-2025 17:06:39,"2,841s",PASSED
maximizeWindow(),Chrome 134.0.6998.178,,,08-04-2025 17:06:39,08-04-2025 17:06:39,"0,052s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dcgfcgchfhgvhv@gmail.com"")",Chrome 134.0.6998.178,,,08-04-2025 17:06:39,08-04-2025 17:06:40,"0,715s",PASSED
"setEncryptedText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 134.0.6998.178,,,08-04-2025 17:06:40,08-04-2025 17:06:40,"0,301s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 134.0.6998.178,,,08-04-2025 17:06:40,08-04-2025 17:06:41,"0,295s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/a_New Event""))",Chrome 134.0.6998.178,,,08-04-2025 17:06:41,08-04-2025 17:06:43,"2,228s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/span_Event Details""))",Chrome 134.0.6998.178,,,08-04-2025 17:06:43,08-04-2025 17:06:44,"0,586s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Event Name_long_name""), ""123Test Event"")",Chrome 134.0.6998.178,,,08-04-2025 17:06:44,08-04-2025 17:06:44,"0,529s",PASSED
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Short Name_name""), ""TE"")",Chrome 134.0.6998.178,,,08-04-2025 17:06:44,08-04-2025 17:06:45,"0,519s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Teams_allow_teams_registration""))",Chrome 134.0.6998.178,,,08-04-2025 17:06:45,08-04-2025 17:06:45,"0,348s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_Ticket Sales_allow_ticket_sales""))",Chrome 134.0.6998.178,,,08-04-2025 17:06:45,08-04-2025 17:06:46,"0,607s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/select_Choose a Timezone .AmericaNew_YorkAm_0bdf4d""), ""America/New_York"", true)",Chrome 134.0.6998.178,,,08-04-2025 17:06:46,08-04-2025 17:06:46,"0,873s",PASSED
