Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Teams Payments and Refunds,Chrome 135.0.7049.84,,,10-04-2025 12:21:37,10-04-2025 12:23:11,"1m - 34,526s",PASSED
,,,,,,,
"Test Cases/Payments for teams (CARD, ACH, CHECK)",Chrome 135.0.7049.84,,"refund, teams",10-04-2025 12:21:37,10-04-2025 12:22:30,"53,127s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/"")",Chrome 135.0.7049.84,,,10-04-2025 12:21:37,10-04-2025 12:21:43,"5,415s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 135.0.7049.84,,,10-04-2025 12:21:43,10-04-2025 12:21:45,"2,578s",PASSED
"setText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""coachjon@trinityvolleyball.com"")",Chrome 135.0.7049.84,,,10-04-2025 12:21:45,10-04-2025 12:21:46,"0,756s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 135.0.7049.84,,,10-04-2025 12:21:46,10-04-2025 12:21:46,"0,305s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 135.0.7049.84,,,10-04-2025 12:21:46,10-04-2025 12:21:47,"0,287s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/a_Enter Events""))",Chrome 135.0.7049.84,,,10-04-2025 12:21:47,10-04-2025 12:21:48,"1,398s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Manage Teams""))",Chrome 135.0.7049.84,,,10-04-2025 12:21:48,10-04-2025 12:21:49,"0,685s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/button_Pay""))",Chrome 135.0.7049.84,,,10-04-2025 12:21:49,10-04-2025 12:21:51,"2,142s",PASSED
delay(2),Chrome 135.0.7049.84,,,10-04-2025 12:21:51,10-04-2025 12:21:53,"2,025s",PASSED
"click(findTestObject(""Object Repository/Payment for teams (CARD, ACH, CHECK)/Page_SportWrench - The Home of Sporting Events/input_Payment history_ng-pristine ng-untouc_97ddf2""))",Chrome 135.0.7049.84,,,10-04-2025 12:21:53,10-04-2025 12:21:53,"0,343s",PASSED
